cluster_id,id,A,AP,AF,AS,S,R,APF,AR,lable
326.0,107,0.967741935,0.024193548,0.004032258,0.004032258,0.0,0.0,0.0,0.0,HTTP
327.0,2,0.910609037,0.087426326,0.0,0.000982318,0.000982318,0.0,0.0,0.0,HTTP
327.0,31,0.905982906,0.085470085,0.0,0.008547009,0.0,0.0,0.0,0.0,HTTP
328.0,3,0.892215569,0.101796407,0.0,0.005988024,0.0,0.0,0.0,0.0,HTTP
328.0,7,0.875,0.111111111,0.0,0.006944444,0.006944444,0.0,0.0,0.0,HTTP
329.0,4,0.840909091,0.151515152,0.0,0.007575758,0.0,0.0,0.0,0.0,HTTP
329.0,29,0.841269841,0.142857143,0.0,0.015873016,0.0,0.0,0.0,0.0,HTTP
330.0,5,0.668831169,0.318181818,0.006493506,0.006493506,0.0,0.0,0.0,0.0,HTTP
330.0,44,0.655913978,0.301075269,0.010752688,0.010752688,0.010752688,0.0,0.0,0.010752688,HTTP
331.0,6,0.878787879,0.070707071,0.01010101,0.0,0.01010101,0.03030303,0.0,0.0,HTTP
331.0,11,0.877192982,0.070175439,0.01754386,0.01754386,0.0,0.01754386,0.0,0.0,HTTP
332.0,8,0.75,0.2,0.0125,0.0125,0.0125,0.0,0.0125,0.0,HTTP
332.0,13,0.746987952,0.180722892,0.024096386,0.012048193,0.012048193,0.0,0.024096386,0.0,HTTP
333.0,10,0.955882353,0.044117647,0.0,0.0,0.0,0.0,0.0,0.0,HTTP
333.0,183,0.957142857,0.041758242,0.0,0.001098901,0.0,0.0,0.0,0.0,HTTP
334.0,12,0.527272727,0.454545455,0.0,0.009090909,0.009090909,0.0,0.0,0.0,HTTP
334.0,27,0.448275862,0.327586207,0.120689655,0.017241379,0.017241379,0.068965517,0.0,0.0,HTTP
335.0,14,0.8,0.12,0.04,0.02,0.02,0.0,0.0,0.0,HTTP
335.0,401,0.8,0.12,0.04,0.02,0.02,0.0,0.0,0.0,HTTP
336.0,15,0.942857143,0.038095238,0.0,0.00952381,0.00952381,0.0,0.0,0.0,HTTP
336.0,711,0.93852459,0.032786885,0.004098361,0.016393443,0.008196721,0.0,0.0,0.0,HTTP
337.0,16,0.735849057,0.226415094,0.018867925,0.018867925,0.0,0.0,0.0,0.0,HTTP
337.0,49,0.764423077,0.216346154,0.009615385,0.004807692,0.004807692,0.0,0.0,0.0,HTTP
338.0,17,0.333333333,0.092592593,0.018518519,0.0,0.018518519,0.537037037,0.0,0.0,HTTP
339.0,18,0.854545455,0.109090909,0.018181818,0.018181818,0.0,0.0,0.0,0.0,HTTP
339.0,19,0.857142857,0.119047619,0.011904762,0.011904762,0.0,0.0,0.0,0.0,HTTP
340.0,20,0.865979381,0.113402062,0.010309278,0.010309278,0.0,0.0,0.0,0.0,HTTP
340.0,21,0.849315068,0.123287671,0.01369863,0.01369863,0.0,0.0,0.0,0.0,HTTP
341.0,22,0.87804878,0.109756098,0.0,0.012195122,0.0,0.0,0.0,0.0,HTTP
341.0,23,0.86746988,0.108433735,0.012048193,0.012048193,0.0,0.0,0.0,0.0,HTTP
342.0,24,0.951612903,0.016129032,0.0,0.0,0.016129032,0.0,0.0,0.016129032,HTTP
342.0,25,0.963855422,0.012048193,0.0,0.0,0.012048193,0.0,0.0,0.012048193,HTTP
343.0,26,0.997844828,0.00205721,0.0,9.8e-05,0.0,0.0,0.0,0.0,HTTP
343.0,32,0.992805755,0.005138746,0.000513875,0.000513875,0.000513875,0.0,0.000513875,0.0,HTTP
344.0,28,0.36,0.56,0.04,0.02,0.02,0.0,0.0,0.0,HTTP
344.0,45,0.432098765,0.49382716,0.024691358,0.012345679,0.024691358,0.0,0.0,0.012345679,HTTP
345.0,30,0.673076923,0.134615385,0.096153846,0.0,0.096153846,0.0,0.0,0.0,HTTP
345.0,778,0.661764706,0.191176471,0.117647059,0.014705882,0.014705882,0.0,0.0,0.0,HTTP
346.0,33,0.690265487,0.292035398,0.0,0.008849558,0.008849558,0.0,0.0,0.0,HTTP
346.0,235,0.683333333,0.283333333,0.0,0.016666667,0.016666667,0.0,0.0,0.0,HTTP
347.0,34,0.978317346,0.021482814,9.99e-05,9.99e-05,0.0,0.0,0.0,0.0,HTTP
347.0,58,0.977087673,0.022722969,9.47e-05,9.47e-05,0.0,0.0,0.0,0.0,HTTP
348.0,35,0.952941176,0.023529412,0.011764706,0.011764706,0.0,0.0,0.0,0.0,HTTP
348.0,106,0.953846154,0.015384615,0.015384615,0.007692308,0.007692308,0.0,0.0,0.0,HTTP
349.0,36,0.826923077,0.153846154,0.0,0.019230769,0.0,0.0,0.0,0.0,HTTP
349.0,71,0.828129435,0.171586716,0.0,0.000141924,0.000141924,0.0,0.0,0.0,HTTP
350.0,37,0.513513514,0.445945946,0.027027027,0.0,0.013513514,0.0,0.0,0.0,HTTP
350.0,43,0.508196721,0.475409836,0.0,0.0,0.016393443,0.0,0.0,0.0,HTTP
351.0,38,0.943005181,0.03626943,0.010362694,0.005181347,0.005181347,0.0,0.0,0.0,HTTP
351.0,120,0.947674419,0.040697674,0.005813953,0.005813953,0.0,0.0,0.0,0.0,HTTP
352.0,39,0.991028708,0.008373206,0.0,0.000299043,0.000299043,0.0,0.0,0.0,HTTP
352.0,40,0.991084695,0.008490766,0.0,0.000212269,0.000212269,0.0,0.0,0.0,HTTP
353.0,41,0.875862069,0.096551724,0.013793103,0.006896552,0.006896552,0.0,0.0,0.0,HTTP
353.0,112,0.866666667,0.066666667,0.033333333,0.016666667,0.016666667,0.0,0.0,0.0,HTTP
354.0,42,0.962142075,0.037824745,0.0,3.32e-05,0.0,0.0,0.0,0.0,HTTP
354.0,131,0.962054874,0.036777583,0.000583771,0.000583771,0.0,0.0,0.0,0.0,HTTP
355.0,46,0.9265625,0.0703125,0.0,0.003125,0.0,0.0,0.0,0.0,HTTP
355.0,55,0.92394822,0.074433657,0.0,0.0,0.001618123,0.0,0.0,0.0,HTTP
356.0,47,0.677777778,0.266666667,0.011111111,0.022222222,0.011111111,0.0,0.011111111,0.0,HTTP
356.0,83,0.671428571,0.242857143,0.028571429,0.014285714,0.014285714,0.028571429,0.0,0.0,HTTP
357.0,48,0.998834422,0.00107761,2.2e-05,2.2e-05,2.2e-05,0.0,2.2e-05,0.0,HTTP
357.0,61,0.98989899,0.01010101,0.0,0.0,0.0,0.0,0.0,0.0,HTTP
358.0,50,0.7,0.271428571,0.014285714,0.0,0.014285714,0.0,0.0,0.0,HTTP
358.0,207,0.699115044,0.256637168,0.008849558,0.0,0.008849558,0.026548673,0.0,0.0,HTTP
359.0,51,0.48,0.466666667,0.04,0.013333333,0.0,0.0,0.0,0.0,HTTP
359.0,59,0.480769231,0.480769231,0.0,0.019230769,0.019230769,0.0,0.0,0.0,HTTP
360.0,52,0.948374761,0.047801147,0.0,0.001912046,0.001912046,0.0,0.0,0.0,HTTP
360.0,172,0.950909091,0.047272727,0.0,0.001818182,0.0,0.0,0.0,0.0,HTTP
361.0,53,0.650943396,0.330188679,0.0,0.009433962,0.009433962,0.0,0.0,0.0,HTTP
361.0,54,0.62,0.36,0.0,0.02,0.0,0.0,0.0,0.0,HTTP
362.0,56,0.931506849,0.04109589,0.01369863,0.01369863,0.0,0.0,0.0,0.0,HTTP
362.0,78,0.9125,0.0375,0.025,0.0125,0.0125,0.0,0.0,0.0,HTTP
363.0,57,0.887573964,0.112426036,0.0,0.0,0.0,0.0,0.0,0.0,HTTP
363.0,124,0.889925373,0.108208955,0.001243781,0.000621891,0.0,0.0,0.0,0.0,HTTP
364.0,60,0.462962963,0.481481481,0.037037037,0.0,0.018518519,0.0,0.0,0.0,HTTP
364.0,75,0.425925926,0.5,0.037037037,0.018518519,0.018518519,0.0,0.0,0.0,HTTP
365.0,62,0.93902439,0.024390244,0.024390244,0.0,0.012195122,0.0,0.0,0.0,HTTP
365.0,76,0.924050633,0.025316456,0.025316456,0.012658228,0.012658228,0.0,0.0,0.0,HTTP
366.0,63,0.8,0.138461538,0.030769231,0.015384615,0.015384615,0.0,0.0,0.0,HTTP
366.0,146,0.790322581,0.14516129,0.032258065,0.016129032,0.016129032,0.0,0.0,0.0,HTTP
367.0,64,0.922798552,0.076718938,0.0,0.000241255,0.000241255,0.0,0.0,0.0,HTTP
367.0,65,0.915520629,0.078585462,0.001964637,0.001964637,0.001964637,0.0,0.0,0.0,HTTP
368.0,66,0.911894273,0.074889868,0.004405286,0.004405286,0.004405286,0.0,0.0,0.0,HTTP
368.0,68,0.905263158,0.073684211,0.0,0.0,0.010526316,0.0,0.0,0.010526316,HTTP
369.0,67,0.901197605,0.086826347,0.005988024,0.002994012,0.002994012,0.0,0.0,0.0,HTTP
369.0,99,0.910536779,0.087475149,0.0,0.001988072,0.0,0.0,0.0,0.0,HTTP
370.0,69,0.932835821,0.044776119,0.0,0.007462687,0.007462687,0.0,0.0,0.007462687,HTTP
370.0,384,0.933333333,0.046666667,0.0,0.006666667,0.006666667,0.0,0.0,0.006666667,HTTP
371.0,70,0.901960784,0.068627451,0.0,0.009803922,0.009803922,0.0,0.0,0.009803922,HTTP
371.0,179,0.901639344,0.081967213,0.0,0.016393443,0.0,0.0,0.0,0.0,HTTP
372.0,72,0.784810127,0.196202532,0.006329114,0.006329114,0.006329114,0.0,0.0,0.0,HTTP
372.0,73,0.772833724,0.217798595,0.00234192,0.00234192,0.00234192,0.0,0.0,0.00234192,HTTP
373.0,74,0.85915493,0.126760563,0.0,0.014084507,0.0,0.0,0.0,0.0,HTTP
373.0,178,0.847457627,0.127118644,0.0,0.008474576,0.008474576,0.0,0.0,0.008474576,HTTP
