H_cluster_id,cluster_id,id,A,AP,AF,AS,S,R,APF,AR,lable
476.0,1456,306,0.854838709677,0.112903225806,0.0161290322581,0.0161290322581,0.0,0.0,0.0,0.0,HTTP
476.0,1456,429,0.85,0.1,0.0166666666667,0.0333333333333,0.0,0.0,0.0,0.0,HTTP
476.0,1456,1410,0.854838709677,0.112903225806,0.0161290322581,0.0161290322581,0.0,0.0,0.0,0.0,HTTP
476.0,1456,1440,0.857142857143,0.111111111111,0.015873015873,0.015873015873,0.0,0.0,0.0,0.0,HTTP
1542.0,2524,2298,0.303571428571,0.642857142857,0.0178571428571,0.0,0.0178571428571,0.0,0.0178571428571,0.0,HTTP
31.0,234,380,0.890909090909,0.0545454545455,0.0,0.0181818181818,0.0181818181818,0.0,0.0,0.0181818181818,HTTP
414.0,1357,1790,0.971428571429,0.0142857142857,0.0,0.00714285714286,0.0,0.0,0.00714285714286,0.0,HTTP
875.0,1857,734,0.56862745098,0.392156862745,0.0,0.0196078431373,0.0196078431373,0.0,0.0,0.0,HTTPs
875.0,1857,1536,0.583333333333,0.383333333333,0.0,0.0166666666667,0.0166666666667,0.0,0.0,0.0,HTTPs
158.0,785,1255,0.913793103448,0.0689655172414,0.0,0.0172413793103,0.0,0.0,0.0,0.0,HTTPs
158.0,785,1392,0.907407407407,0.0740740740741,0.0,0.0185185185185,0.0,0.0,0.0,0.0,HTTPs
1105.0,2087,1232,0.229885057471,0.758620689655,0.0,0.0114942528736,0.0,0.0,0.0,0.0,HTTP
1116.0,2098,1260,0.968309859155,0.0176056338028,0.0,0.00352112676056,0.0,0.00704225352113,0.00352112676056,0.0,HTTPs
557.0,1539,141,0.8,0.12,0.02,0.02,0.02,0.0,0.0,0.02,HTTP
1111.0,2093,1245,0.814285714286,0.157142857143,0.00714285714286,0.00714285714286,0.00714285714286,0.00714285714286,0.0,0.0,HTTPs
1382.0,2364,1917,0.935897435897,0.0576923076923,0.0,0.00641025641026,0.0,0.0,0.0,0.0,HTTP
210.0,940,543,0.566037735849,0.320754716981,0.0188679245283,0.0188679245283,0.0188679245283,0.0377358490566,0.0188679245283,0.0,HTTPs
210.0,940,1525,0.55737704918,0.344262295082,0.0327868852459,0.016393442623,0.016393442623,0.0327868852459,0.0,0.0,HTTPs
1299.0,2281,1713,0.985835694051,0.00849858356941,0.0,0.0028328611898,0.0,0.0,0.0028328611898,0.0,HTTPs
1311.0,2293,1746,0.777777777778,0.12962962963,0.037037037037,0.0185185185185,0.0185185185185,0.0,0.0185185185185,0.0,HTTPs
702.0,1684,413,0.853448275862,0.137931034483,0.0,0.00862068965517,0.0,0.0,0.0,0.0,HTTPs
702.0,1684,653,0.851239669421,0.140495867769,0.0,0.00826446280992,0.0,0.0,0.0,0.0,HTTPs
1456.0,2438,2079,0.830188679245,0.0943396226415,0.0188679245283,0.0188679245283,0.0188679245283,0.0,0.0188679245283,0.0,HTTP
706.0,1688,418,0.981818181818,0.0136363636364,0.0,0.00454545454545,0.0,0.0,0.0,0.0,HTTP
706.0,1688,1533,0.981941309255,0.0158013544018,0.0,0.00225733634312,0.0,0.0,0.0,0.0,HTTP
1337.0,2319,1801,0.881944444444,0.104166666667,0.00694444444444,0.00694444444444,0.0,0.0,0.0,0.0,HTTPs
436.0,1395,0,0.935643564356,0.0610561056106,0.0016501650165,0.0016501650165,0.0,0.0,0.0,0.0,HTTP
436.0,1395,957,0.935384615385,0.0615384615385,0.0,0.00307692307692,0.0,0.0,0.0,0.0,HTTP
436.0,1395,1663,0.935810810811,0.0608108108108,0.0,0.00337837837838,0.0,0.0,0.0,0.0,HTTP
694.0,1676,402,0.803571428571,0.125,0.0357142857143,0.0178571428571,0.0178571428571,0.0,0.0,0.0,HTTPs
694.0,1676,708,0.803571428571,0.125,0.0357142857143,0.0178571428571,0.0178571428571,0.0,0.0,0.0,HTTPs
892.0,1874,773,0.982216142271,0.015047879617,0.0,0.00136798905609,0.00136798905609,0.0,0.0,0.0,HTTP
892.0,1874,1214,0.981450252951,0.0168634064081,0.0,0.00168634064081,0.0,0.0,0.0,0.0,HTTP
311.0,1158,1885,0.906432748538,0.0877192982456,0.0,0.00584795321637,0.0,0.0,0.0,0.0,other
332.0,1207,1543,0.993582887701,0.00641711229947,0.0,0.0,0.0,0.0,0.0,0.0,HTTPs
332.0,1207,1972,0.993939393939,0.00606060606061,0.0,0.0,0.0,0.0,0.0,0.0,HTTPs
1180.0,2162,1420,0.733333333333,0.166666666667,0.0166666666667,0.0166666666667,0.0166666666667,0.0333333333333,0.0166666666667,0.0,HTTPs
1180.0,2162,1471,0.758064516129,0.145161290323,0.0161290322581,0.0161290322581,0.0161290322581,0.0322580645161,0.0161290322581,0.0,HTTPs
682.0,1664,375,0.736842105263,0.175438596491,0.0350877192982,0.0175438596491,0.0175438596491,0.0,0.0175438596491,0.0,HTTP
317.0,1167,1621,0.90243902439,0.0487804878049,0.0243902439024,0.0121951219512,0.0121951219512,0.0,0.0,0.0,HTTP
1165.0,2147,1375,0.931271477663,0.0652920962199,0.0,0.0,0.00343642611684,0.0,0.0,0.0,HTTP
98.0,606,983,0.857142857143,0.0714285714286,0.0357142857143,0.0178571428571,0.0178571428571,0.0,0.0,0.0,HTTPs
1306.0,2288,1733,0.769230769231,0.134615384615,0.0384615384615,0.0192307692308,0.0192307692308,0.0,0.0192307692308,0.0,HTTPs
105.0,630,501,0.760869565217,0.217391304348,0.0,0.0108695652174,0.0108695652174,0.0,0.0,0.0,HTTP
105.0,630,1019,0.762589928058,0.223021582734,0.0,0.00719424460432,0.00719424460432,0.0,0.0,0.0,HTTP
1388.0,2370,1929,0.810344827586,0.120689655172,0.0344827586207,0.0172413793103,0.0172413793103,0.0,0.0,0.0,HTTPs
1043.0,2025,1106,0.924657534247,0.0753424657534,0.0,0.0,0.0,0.0,0.0,0.0,HTTPs
1390.0,2372,1931,0.810344827586,0.120689655172,0.0344827586207,0.0172413793103,0.0172413793103,0.0,0.0,0.0,IMAPS
138.0,719,1161,0.989966555184,0.00780379041249,0.0,0.000557413600892,0.0,0.00111482720178,0.000557413600892,0.0,HTTPs
